Start Time, End Time, State, State Name
2023-10-19 00:00:00,2023-10-19 00:00:00,4,4)
2023-10-20 00:00:00,2023-10-23 00:00:00,6,6)
2023-10-24 00:00:00,2023-10-25 00:00:00,4,4)
2023-10-26 00:00:00,2023-10-27 00:00:00,6,6)
2023-10-30 00:00:00,2023-11-08 00:00:00,0,0)
2023-11-09 00:00:00,2023-11-09 00:00:00,5,5)
2023-11-10 00:00:00,2023-11-16 00:00:00,0,0)
2023-11-17 00:00:00,2023-11-24 00:00:00,5,5)
2023-11-27 00:00:00,2023-12-01 00:00:00,4,4)
2023-12-04 00:00:00,2023-12-19 00:00:00,1,1)
2023-12-20 00:00:00,2024-01-11 00:00:00,2,2)
2024-01-12 00:00:00,2024-01-18 00:00:00,1,1)
2024-01-19 00:00:00,2024-01-19 00:00:00,2,2)
